Subject	Block	Stim.Arousal	Stim.Valence	StimuliList
76128	11	2	4	32
76128	12	1	3	25
76128	13	1	3	43
76128	14	1	4	9
76128	15	2	4	12
76128	16	2	3	24
76128	17	3	4	1
76128	18	2	2	29
76128	19	2	4	11
76128	20	3	4	45
76128	21	3	3	42
76128	22	2	3	14
76128	23	2	3	30
76128	24	2	3	31
76128	25	1	3	39
76128	26	2	5	4
76128	27	2	1	34
76128	28	3	1	33
76128	29	2	3	41
76128	30	2	3	44
76128	31	2	3	40
76128	32	2	2	26
76128	33	1	3	16
76128	34	3	1	38
76128	35	2	5	17
76128	36	3	5	6
76128	37	3	5	2
76128	38	2	1	27
76128	39	1	4	15
76128	40	2	1	37
76128	41	2	5	7
76128	42	2	3	19
76128	43	1	3	21
76128	44	1	3	18
76128	45	2	2	28
76129	1	3	1	36
76129	2	1	3	3
76129	3	1	3	17
76129	4	1	3	32
76129	5	4	1	35
76129	6	1	3	5
76129	7	1	3	21
76129	8	1	3	1
76129	9	1	3	14
76129	10	5	5	4
76129	11	1	3	25
76129	12	3	5	24
76129	13	1	3	16
76129	14	3	5	9
76129	15	3	1	28
76129	16	1	3	18
76129	17	2	1	38
76129	18	1	3	2
76129	19	3	5	15
76129	20	1	3	40
76129	21	1	3	41
76129	22	1	3	7
76129	23	1	3	8
76129	24	1	3	31
76129	25	1	3	23
76129	26	1	3	45
76129	27	1	3	11
76129	28	3	1	37
76129	29	2	5	6
76129	30	5	3	10
76129	31	1	3	19
76129	32	1	3	42
76129	33	1	3	30
76129	34	1	3	12
76129	35	1	3	27
76129	36	2	5	13
76129	37	1	3	44
76129	38	1	3	43
76129	39	4	1	34
76129	40	1	3	39
76129	41	5	5	26
76129	42	1	3	29
76129	43	1	3	22
76129	44	3	5	20
76129	45	4	1	33
76130	1	3	4	9
76130	2	2	2	21
76130	3	2	4	32
76130	4	3	4	5
76130	5	2	2	40
76130	6	3	3	3
76130	7	3	2	29
76130	8	3	3	17
76130	9	2	2	12
76130	10	2	4	7
76130	11	1	3	24
76130	12	2	3	8
76130	13	2	3	28
76130	14	2	2	22
76130	15	2	2	27
76130	16	2	3	25
76130	17	2	3	13
76130	18	2	4	41
76130	19	2	2	18
76130	20	3	3	31
76130	21	3	3	39
76130	22	3	2	34
76130	23	2	1	38
76130	24	2	3	23
76130	25	2	4	1
76130	26	3	3	14
76130	27	2	2	33
76130	28	3	2	37
76130	29	3	3	15
76130	30	3	4	42
76130	31	3	4	4
76130	32	3	3	44
76130	33	3	3	16
76130	34	2	4	30
76130	35	2	2	35
76130	36	3	4	26
76130	37	2	2	36
76130	38	3	3	20
76130	39	4	4	6
76130	40	4	4	2
76130	41	3	3	19
76130	42	3	4	10
76130	43	3	4	45
76130	44	3	3	43
76130	45	3	4	11
76131	1	3	3	8
76131	2	5	5	1
76131	3	3	3	25
76131	4	3	3	14
76131	5	3	3	23
76131	6	2	1	31
76131	7	3	4	13
76131	8	3	3	42
76131	9	1	1	38
76131	10	1	1	37
76131	11	3	3	15
76131	12	1	1	28
76131	13	2	1	36
76131	14	5	5	2
76131	15	3	3	22
76131	16	3	3	21
76131	17	3	3	19
76131	18	3	4	3
76131	19	3	3	16
76131	20	3	2	27
76131	21	5	4	4
76131	22	3	4	12
76131	23	3	4	24
76131	24	3	4	39
76131	25	3	4	20
76131	26	3	2	32
76131	27	3	4	9
76131	28	4	4	5
76131	29	3	4	17
76131	30	1	2	35
76131	31	3	3	7
76131	32	3	4	26
76131	33	3	3	43
76131	34	2	2	33
76131	35	3	4	41
76131	36	3	4	6
76131	37	3	4	44
76131	38	3	2	29
76131	39	1	2	34
76131	40	2	1	40
76131	41	1	1	30
76131	42	3	4	11
76131	43	4	4	10
76131	44	3	3	18
76131	45	5	5	45
76132	1	3	5	39
76132	2	1	3	37
76132	3	3	5	23
76132	4	5	3	43
76132	5	3	5	7
76132	6	2	3	22
76132	7	5	3	11
76132	8	1	3	25
76132	9	3	5	21
76132	10	1	3	38
76132	11	1	3	15
76132	12	1	3	30
76132	13	3	5	41
76132	14	3	5	20
76132	15	5	3	2
76132	16	5	3	42
76132	17	3	5	10
76132	18	1	3	36
76132	19	3	5	9
76132	20	5	3	27
76132	21	3	5	5
76132	22	3	5	6
76132	23	3	5	16
76132	24	5	4	4
76132	25	1	3	35
76132	26	3	5	1
76132	27	5	4	45
76132	28	3	5	19
76132	29	4	4	12
76132	30	3	5	40
76132	31	1	3	29
76132	32	3	5	28
76132	33	5	4	13
76132	34	1	3	44
76132	35	3	5	33
76132	36	1	3	8
76132	37	5	4	14
76132	38	3	5	17
76132	39	3	5	26
76132	40	1	3	24
76132	41	1	3	31
76132	42	3	5	18
76132	43	1	3	32
76132	44	3	5	3
76132	45	5	3	34
76133	1	3	3	26
76133	2	3	4	41
76133	3	4	5	7
76133	4	1	1	8
76133	5	3	4	39
76133	6	1	1	33
76133	7	4	4	9
76133	8	3	3	16
76133	9	2	2	38
76133	10	2	2	40
76133	11	1	2	44
76133	12	3	4	19
76133	13	4	5	2
76133	14	3	4	15
76133	15	1	2	30
76133	16	4	5	42
76133	17	3	3	12
76133	18	1	3	13
76133	19	2	2	28
76133	20	4	5	10
76133	21	3	4	11
76133	22	5	5	1
76133	23	1	1	25
76133	24	2	3	24
76133	25	5	5	6
76133	26	4	5	3
76133	27	1	2	37
76133	28	5	5	5
76133	29	1	3	32
76133	30	3	3	23
76133	31	4	4	45
76133	32	1	1	34
76133	33	1	2	21
76133	34	1	1	29
76133	35	1	2	31
76133	36	2	3	27
76133	37	3	4	4
76133	38	3	5	18
76133	39	3	4	43
76133	40	2	3	22
76133	41	1	2	36
76133	42	3	5	17
76133	43	1	2	35
76133	44	1	3	20
76133	45	1	3	14
76134	1	5	5	38
76134	2	3	5	43
76134	3	5	5	21
76134	4	4	5	29
76134	5	3	5	12
76134	6	3	5	18
76134	7	4	1	34
76134	8	3	4	5
76134	9	3	5	2
76134	10	3	5	15
76134	11	3	5	26
76134	12	3	5	10
76134	13	3	5	42
76134	14	3	5	6
76134	15	2	4	16
76134	16	2	4	23
76134	17	3	2	32
76134	18	3	4	45
76134	19	3	2	33
76134	20	3	2	35
76134	21	3	4	31
76134	22	2	4	25
76134	23	3	4	1
76134	24	3	4	19
76134	25	3	2	8
76134	26	3	4	11
76134	27	3	4	39
76134	28	3	4	9
76134	29	3	4	20
76134	30	2	4	24
76134	31	4	1	28
76134	32	2	4	41
76134	33	3	4	4
76134	34	3	4	3
76134	35	3	4	30
76134	36	1	4	22
76134	37	5	5	37
76134	38	3	2	27
76134	39	3	4	13
76134	40	5	1	36
76134	41	4	4	40
76134	42	4	4	7
76134	43	1	4	44
76134	44	3	4	14
76134	45	3	4	17
76135	1	3	5	9
76135	2	4	5	6
76135	3	4	1	34
76135	4	4	1	30
76135	5	3	3	28
76135	6	3	5	5
76135	7	3	3	25
76135	8	3	3	35
76135	9	3	4	11
76135	10	3	3	42
76135	11	3	3	41
76135	12	3	4	20
76135	13	3	4	18
76135	14	3	4	8
76135	15	3	3	22
76135	16	3	3	26
76135	17	3	4	4
76135	18	3	3	45
76135	19	3	3	27
76135	20	3	2	29
76135	21	3	3	24
76135	22	3	4	3
76135	23	3	3	15
76135	24	3	3	31
76135	25	3	1	33
76135	26	3	3	44
76135	27	3	3	12
76135	28	3	3	21
76135	29	3	2	40
76135	30	3	4	43
76135	31	3	4	7
76135	32	3	3	23
76135	33	4	2	38
76135	34	4	4	14
76135	35	3	4	10
76135	36	3	3	16
76135	37	4	4	1
76135	38	3	4	13
76135	39	3	3	32
76135	40	3	2	37
76135	41	4	2	36
76135	42	3	4	39
76135	43	3	3	19
76135	44	4	4	2
76135	45	3	4	17
76136	1	5	1	35
76136	2	3	3	12
76136	3	4	4	9
76136	4	3	3	18
76136	5	3	3	39
76136	6	4	4	5
76136	7	5	4	6
76136	8	2	1	40
76136	9	3	4	26
76136	10	3	4	2
76136	11	4	3	30
76136	12	3	3	15
76136	13	3	3	44
76136	14	2	4	29
76136	15	3	3	21
76136	16	1	4	7
76136	17	1	4	38
76136	18	3	4	10
76136	19	3	2	37
76136	20	3	4	34
76136	21	3	3	17
76136	22	3	3	25
76136	23	2	3	11
76136	24	3	2	28
76136	25	3	3	13
76136	26	3	3	42
76136	27	2	3	23
76136	28	2	3	45
76136	29	2	3	31
76136	30	2	3	4
76136	31	2	3	16
76136	32	2	3	32
76136	33	2	3	19
76136	34	3	4	8
76136	35	3	4	24
76136	36	3	4	27
76136	37	2	4	22
76136	38	2	4	43
76136	39	2	4	20
76136	40	2	4	41
76136	41	2	4	3
76136	42	2	2	33
76136	43	4	2	36
76136	44	4	4	1
76136	45	3	4	14
76137	1	1	3	15
76137	2	1	3	40
76137	3	1	5	41
76137	4	1	5	2
76137	5	2	5	45
76137	6	2	3	29
76137	7	2	4	9
76137	8	1	5	10
76137	9	2	4	38
76137	10	1	4	7
76137	11	1	4	43
76137	12	2	3	28
76137	13	2	3	32
76137	14	2	3	33
76137	15	2	5	4
76137	16	1	3	39
76137	17	1	5	5
76137	18	1	3	31
76137	19	2	2	34
76137	20	1	3	16
76137	21	1	5	20
76137	22	1	3	11
76137	23	1	4	8
76137	24	2	5	26
76137	25	2	4	42
76137	26	2	5	24
76137	27	3	5	17
76137	28	1	4	18
76137	29	1	3	25
76137	30	2	5	3
76137	31	1	3	44
76137	32	1	3	21
76137	33	1	3	12
76137	34	2	2	35
76137	35	3	2	37
76137	36	1	3	30
76137	37	2	2	27
76137	38	2	4	1
76137	39	2	2	36
76137	40	2	3	22
76137	41	1	3	23
76137	42	1	3	14
76137	43	3	5	6
76137	44	1	3	13
76137	45	1	3	19
76138	1	2	3	8
76138	2	3	2	33
76138	3	3	3	20
76138	4	2	4	22
76138	5	2	2	31
76138	6	4	4	10
76138	7	1	2	44
76138	8	3	2	37
76138	9	1	2	40
76138	10	3	1	35
76138	11	2	4	43
76138	12	2	2	39
76138	13	1	2	29
76138	14	3	4	7
76138	15	3	5	6
76138	16	2	2	12
76138	17	3	4	17
76138	18	2	3	3
76138	19	1	2	28
76138	20	3	4	26
76138	21	2	3	41
76138	22	3	3	23
76138	23	2	3	14
76138	24	1	2	27
76138	25	3	4	4
76138	26	2	4	11
76138	27	2	3	16
76138	28	3	4	1
76138	29	2	2	25
76138	30	2	3	2
76138	31	3	4	5
76138	32	3	2	38
76138	33	4	1	36
76138	34	3	3	15
76138	35	3	3	21
76138	36	3	3	19
76138	37	2	3	42
76138	38	4	1	34
76138	39	2	2	45
76138	40	3	3	24
76138	41	2	4	9
76138	42	2	3	13
76138	43	3	1	32
76138	44	3	2	30
76138	45	3	3	18
76139	1	2	2	29
76139	2	3	3	23
76139	3	3	3	45
76139	4	4	4	10
76139	5	3	3	25
76139	6	3	3	27
76139	7	3	3	32
76139	8	3	3	34
76139	9	3	3	8
76139	10	3	3	26
76139	11	4	3	17
76139	12	3	3	21
76139	13	4	3	7
76139	14	3	3	37
76139	15	3	3	20
76139	16	2	3	38
76139	17	3	3	12
76139	18	3	3	39
76139	19	3	4	14
76139	20	3	3	24
76139	21	3	3	19
76139	22	3	3	44
76139	23	4	3	13
76139	24	3	3	11
76139	25	4	3	9
76139	26	2	3	35
76139	27	2	2	36
76139	28	3	3	22
76139	29	4	3	4
76139	30	4	3	2
76139	31	3	3	40
76139	32	3	3	16
76139	33	2	3	28
76139	34	4	3	1
76139	35	3	3	31
76139	36	4	4	3
76139	37	4	4	6
76139	38	4	3	15
76139	39	3	3	18
76139	40	2	2	30
76139	41	4	3	5
76139	42	3	3	42
76139	43	3	3	43
76139	44	3	3	33
76139	45	3	3	41
76140	1	2	1	34
76140	2	2	5	24
76140	3	2	4	10
76140	4	1	5	23
76140	5	1	5	2
76140	6	2	1	33
76140	7	2	4	44
76140	8	1	4	45
76140	9	1	5	18
76140	10	1	5	9
76140	11	2	5	41
76140	12	2	4	20
76140	13	1	4	11
76140	14	2	5	30
76140	15	1	5	19
76140	16	4	1	36
76140	17	2	4	42
76140	18	1	4	39
76140	19	2	1	28
76140	20	2	1	8
76140	21	2	4	4
76140	22	1	4	26
76140	23	2	5	12
76140	24	1	5	40
76140	25	1	5	14
76140	26	1	4	17
76140	27	1	4	27
76140	28	1	5	15
76140	29	3	1	37
76140	30	1	5	16
76140	31	1	4	29
76140	32	1	1	31
76140	33	1	4	21
76140	34	1	1	35
76140	35	1	4	43
76140	36	3	1	38
76140	37	2	4	6
76140	38	2	4	5
76140	39	1	4	25
76140	40	1	5	3
76140	41	1	5	13
76140	42	2	4	1
76140	43	2	1	32
76140	44	1	4	7
76140	45	1	4	22
76141	1	3	1	38
76141	2	1	4	20
76141	3	1	4	3
76141	4	2	5	10
76141	5	1	3	14
76141	6	1	3	13
76141	7	1	3	45
76141	8	1	3	21
76141	9	1	3	19
76141	10	1	4	44
76141	11	1	3	8
76141	12	2	4	4
76141	13	3	4	9
76141	14	1	4	7
76141	15	1	4	12
76141	16	1	4	40
76141	17	2	4	24
76141	18	2	2	27
76141	19	2	2	22
76141	20	2	2	30
76141	21	2	2	28
76141	22	1	3	11
76141	23	2	4	15
76141	24	1	3	25
76141	25	2	4	1
76141	26	3	4	42
76141	27	3	4	17
76141	28	3	2	35
76141	29	1	3	18
76141	30	1	4	5
76141	31	2	1	37
76141	32	2	2	32
76141	33	2	3	33
76141	34	1	3	39
76141	35	1	3	2
76141	36	3	2	36
76141	37	2	2	29
76141	38	1	3	43
76141	39	1	3	41
76141	40	1	3	16
76141	41	1	3	23
76141	42	3	4	6
76141	43	3	2	31
76141	44	2	2	34
76141	45	4	4	26
76142	1	3	5	41
76142	2	3	5	8
76142	3	3	5	5
76142	4	3	5	32
76142	5	3	5	12
76142	6	3	5	1
76142	7	3	5	15
76142	8	3	5	2
76142	9	3	5	10
76142	10	3	5	14
76142	11	3	5	19
76142	12	3	5	27
76142	13	3	1	34
76142	14	3	5	45
76142	15	3	5	23
76142	16	3	5	6
76142	17	3	5	38
76142	18	3	5	25
76142	19	3	5	22
76142	20	3	5	17
76142	21	3	5	42
76142	22	3	5	4
76142	23	3	5	9
76142	24	3	5	7
76142	25	3	1	30
76142	26	3	5	31
76142	27	3	5	11
76142	28	3	5	18
76142	29	3	5	44
76142	30	3	1	37
76142	31	3	5	3
76142	32	3	5	28
76142	33	3	5	36
76142	34	3	5	43
76142	35	3	5	39
76142	36	3	1	33
76142	37	3	1	29
76142	38	3	5	21
76142	39	3	5	13
76142	40	3	5	24
76142	41	3	5	26
76142	42	3	5	20
76142	43	3	5	16
76142	44	3	5	40
76142	45	3	1	35
76143	1	3	2	31
76143	2	3	3	17
76143	3	4	5	4
76143	4	3	3	16
76143	5	3	2	8
76143	6	4	1	34
76143	7	4	5	9
76143	8	3	3	26
76143	9	5	5	5
76143	10	2	2	29
76143	11	3	5	24
76143	12	3	3	13
76143	13	3	3	42
76143	14	3	3	18
76143	15	5	3	1
76143	16	3	3	44
76143	17	3	3	15
76143	18	3	3	23
76143	19	4	3	28
76143	20	3	3	21
76143	21	5	1	35
76143	22	3	3	19
76143	23	3	3	41
76143	24	3	3	10
76143	25	3	5	7
76143	26	2	1	36
76143	27	3	3	43
76143	28	3	3	14
76143	29	2	1	33
76143	30	5	1	37
76143	31	3	1	27
76143	32	3	3	25
76143	33	3	3	22
76143	34	5	4	2
76143	35	4	5	20
76143	36	2	1	38
76143	37	2	1	30
76143	38	4	4	3
76143	39	3	3	32
76143	40	3	1	12
76143	41	3	3	45
76143	42	3	3	39
76143	43	3	3	40
76143	44	4	4	11
76143	45	4	5	6
76144	1	5	5	1
76144	2	2	2	27
76144	3	4	1	36
76144	4	4	4	20
76144	5	4	4	7
76144	6	3	4	30
76144	7	3	3	43
76144	8	3	4	22
76144	9	4	4	4
76144	10	3	4	45
76144	11	3	3	11
76144	12	3	4	8
76144	13	3	3	19
76144	14	3	3	15
76144	15	4	2	34
76144	16	3	3	16
76144	17	4	3	5
76144	18	3	2	28
76144	19	3	3	25
76144	20	4	3	42
76144	21	4	4	10
76144	22	4	4	6
76144	23	3	3	17
76144	24	4	1	33
76144	25	3	3	18
76144	26	4	1	37
76144	27	4	3	3
76144	28	3	3	44
76144	29	4	4	9
76144	30	4	3	13
76144	31	3	2	32
76144	32	3	3	21
76144	33	3	2	38
76144	34	3	3	40
76144	35	2	3	35
76144	36	2	3	24
76144	37	3	3	41
76144	38	2	2	29
76144	39	2	3	23
76144	40	3	3	39
76144	41	2	2	31
76144	42	3	3	14
76144	43	4	4	2
76144	44	3	3	12
76144	45	4	4	26
76145	1	3	2	28
76145	2	2	4	13
76145	3	4	4	4
76145	4	3	3	23
76145	5	4	4	10
76145	6	2	2	29
76145	7	4	4	7
76145	8	4	2	36
76145	9	4	4	9
76145	10	4	4	6
76145	11	4	2	33
76145	12	4	5	1
76145	13	3	3	39
76145	14	4	2	37
76145	15	4	2	35
76145	16	2	2	27
76145	17	2	2	31
76145	18	3	3	24
76145	19	4	2	34
76145	20	3	3	45
76145	21	3	3	18
76145	22	3	3	8
76145	23	3	3	42
76145	24	3	2	40
76145	25	3	3	41
76145	26	3	3	17
76145	27	2	2	30
76145	28	3	3	19
76145	29	3	3	15
76145	30	3	4	21
76145	31	3	3	14
76145	32	4	4	2
76145	33	3	3	43
76145	34	4	4	3
76145	35	3	3	20
76145	36	3	3	25
76145	37	4	2	38
76145	38	3	3	44
76145	39	3	3	22
76145	40	4	4	5
76145	41	3	3	12
76145	42	3	3	16
76145	43	3	4	26
76145	44	3	3	11
76145	45	4	2	32
76146	1	5	4	2
76146	2	4	4	1
76146	3	5	1	36
76146	4	2	2	30
76146	5	4	4	6
76146	6	5	3	10
76146	7	4	3	28
76146	8	5	4	40
76146	9	2	2	41
76146	10	3	3	32
76146	11	3	4	19
76146	12	4	3	18
76146	13	4	2	35
76146	14	2	2	37
76146	15	2	3	42
76146	16	4	1	33
76146	17	1	4	15
76146	18	3	4	20
76146	19	4	3	39
76146	20	4	2	11
76146	21	5	5	5
76146	22	3	3	24
76146	23	3	4	16
76146	24	3	3	43
76146	25	5	3	9
76146	26	2	3	8
76146	27	3	3	31
76146	28	2	3	21
76146	29	2	2	44
76146	30	5	4	4
76146	31	5	3	7
76146	32	3	3	17
76146	33	4	1	34
76146	34	5	4	13
76146	35	3	3	45
76146	36	2	2	29
76146	37	3	1	38
76146	38	5	5	26
76146	39	3	3	14
76146	40	3	3	23
76146	41	3	3	25
76146	42	4	3	22
76146	43	5	4	3
76146	44	3	1	12
76146	45	3	3	27
76147	1	2	4	6
76147	2	2	3	3
76147	3	2	3	31
76147	4	2	3	43
76147	5	2	3	23
76147	6	2	3	28
76147	7	2	3	32
76147	8	2	3	35
76147	9	2	3	15
76147	10	3	2	34
76147	11	2	3	14
76147	12	2	3	22
76147	13	2	3	30
76147	14	2	3	12
76147	15	2	3	26
76147	16	3	2	36
76147	17	3	3	37
76147	18	2	3	39
76147	19	2	3	10
76147	20	3	2	27
76147	21	2	3	40
76147	22	2	4	20
76147	23	2	3	19
76147	24	2	3	42
76147	25	2	3	45
76147	26	2	4	5
76147	27	2	4	41
76147	28	2	4	24
76147	29	2	3	18
76147	30	2	3	44
76147	31	2	4	1
76147	32	3	2	33
76147	33	2	3	25
76147	34	2	3	21
76147	35	2	3	17
76147	36	2	1	38
76147	37	2	4	2
76147	38	2	3	13
76147	39	2	3	16
76147	40	2	3	29
76147	41	2	3	4
76147	42	2	4	7
76147	43	2	3	8
76147	44	2	3	9
76147	45	2	3	11
76148	1	3	5	14
76148	2	3	1	36
76148	3	3	4	30
76148	4	3	4	45
76148	5	3	4	18
76148	6	3	4	23
76148	7	3	4	22
76148	8	5	5	5
76148	9	3	3	7
76148	10	3	4	24
76148	11	3	3	20
76148	12	3	4	44
76148	13	3	1	34
76148	14	3	1	41
76148	15	5	5	1
76148	16	3	3	25
76148	17	3	3	39
76148	18	3	3	16
76148	19	4	5	12
76148	20	3	4	40
76148	21	3	3	19
76148	22	5	5	6
76148	23	3	3	43
76148	24	4	4	29
76148	25	3	4	11
76148	26	3	4	9
76148	27	4	2	37
76148	28	3	3	28
76148	29	3	3	42
76148	30	3	3	32
76148	31	5	5	4
76148	32	3	4	17
76148	33	3	4	15
76148	34	3	3	31
76148	35	3	5	13
76148	36	3	4	27
76148	37	5	5	2
76148	38	5	5	10
76148	39	3	1	33
76148	40	3	4	8
76148	41	3	2	35
76148	42	4	1	38
76148	43	3	4	26
76148	44	3	3	21
76148	45	5	5	3
76149	1	1	3	42
76149	2	2	2	26
76149	3	2	2	31
76149	4	2	5	17
76149	5	3	4	19
76149	6	2	2	8
76149	7	4	2	38
76149	8	3	3	39
76149	9	3	1	40
76149	10	3	3	12
76149	11	4	2	37
76149	12	3	3	15
76149	13	4	1	33
76149	14	3	5	43
76149	15	5	2	36
76149	16	5	1	28
76149	17	3	5	23
76149	18	4	5	1
76149	19	4	4	24
76149	20	4	3	14
76149	21	5	5	10
76149	22	2	1	30
76149	23	4	4	4
76149	24	4	1	11
76149	25	4	4	6
76149	26	5	1	7
76149	27	3	3	44
76149	28	3	3	18
76149	29	3	3	13
76149	30	3	2	32
76149	31	3	1	2
76149	32	3	4	3
76149	33	5	4	9
76149	34	3	3	21
76149	35	5	3	45
76149	36	5	2	35
76149	37	5	1	25
76149	38	3	3	20
76149	39	5	5	5
76149	40	5	5	29
76149	41	4	4	16
76149	42	4	3	22
76149	43	4	1	41
76149	44	5	1	34
76149	45	3	2	27
76150	1	4	4	9
76150	2	3	3	44
76150	3	3	2	39
76150	4	2	2	11
76150	5	1	1	37
76150	6	3	3	16
76150	7	3	3	19
76150	8	3	4	24
76150	9	3	4	18
76150	10	4	4	7
76150	11	3	2	22
76150	12	1	2	25
76150	13	4	4	26
76150	14	4	4	3
76150	15	3	3	27
76150	16	4	4	42
76150	17	2	3	40
76150	18	3	3	2
76150	19	2	2	14
76150	20	4	4	41
76150	21	1	1	38
76150	22	3	3	23
76150	23	5	3	35
76150	24	4	2	28
76150	25	4	5	45
76150	26	5	5	1
76150	27	4	4	20
76150	28	3	4	17
76150	29	3	4	15
76150	30	2	4	13
76150	31	3	3	8
76150	32	2	2	29
76150	33	4	4	10
76150	34	4	4	43
76150	35	4	4	34
76150	36	5	5	6
76150	37	3	3	12
76150	38	2	2	21
76150	39	2	2	31
76150	40	2	2	32
76150	41	4	5	5
76150	42	3	3	30
76150	43	5	2	33
76150	44	4	4	4
76150	45	5	2	36
76151	1	1	2	21
76151	2	4	5	6
76151	3	4	5	2
76151	4	3	2	37
76151	5	3	3	9
76151	6	4	5	1
76151	7	1	2	38
76151	8	2	2	28
76151	9	1	4	19
76151	10	3	1	34
76151	11	2	1	32
76151	12	2	4	14
76151	13	4	5	5
76151	14	2	2	40
76151	15	1	4	29
76151	16	2	4	4
76151	17	3	2	33
76151	18	4	1	35
76151	19	3	4	27
76151	20	3	3	44
76151	21	4	1	36
76151	22	3	3	22
76151	23	3	3	45
76151	24	1	4	15
76151	25	2	4	17
76151	26	1	4	10
76151	27	2	3	13
76151	28	2	3	8
76151	29	2	4	11
76151	30	1	2	30
76151	31	3	3	43
76151	32	2	4	20
76151	33	4	4	7
76151	34	2	2	16
76151	35	1	4	24
76151	36	2	4	42
76151	37	1	2	18
76151	38	3	4	26
76151	39	2	4	39
76151	40	3	3	25
76151	41	2	2	31
76151	42	1	2	3
76151	43	1	2	23
76151	44	3	3	41
76151	45	1	2	12
76152	1	3	3	21
76152	2	3	4	14
76152	3	2	3	22
76152	4	4	3	36
76152	5	4	4	2
76152	6	2	2	37
76152	7	3	4	11
76152	8	3	3	27
76152	9	3	4	17
76152	10	2	3	25
76152	11	3	2	30
76152	12	4	4	5
76152	13	3	3	32
76152	14	3	4	12
76152	15	3	2	42
76152	16	3	3	16
76152	17	3	4	3
76152	18	3	4	26
76152	19	3	1	31
76152	20	3	3	28
76152	21	3	4	43
76152	22	4	4	4
76152	23	3	4	18
76152	24	3	3	20
76152	25	4	3	24
76152	26	3	3	39
76152	27	3	1	34
76152	28	4	1	33
76152	29	3	3	44
76152	30	3	3	8
76152	31	4	4	1
76152	32	3	3	15
76152	33	4	4	13
76152	34	3	3	19
76152	35	3	2	35
76152	36	4	4	10
76152	37	3	1	38
76152	38	3	5	9
76152	39	3	3	23
76152	40	3	3	40
76152	41	3	3	29
76152	42	4	4	45
76152	43	4	4	7
76152	44	4	4	6
76152	45	4	3	41
76153	1	3	2	35
76153	2	3	2	38
76153	3	3	4	22
76153	4	3	3	8
76153	5	3	3	45
76153	6	3	4	6
76153	7	3	2	28
76153	8	2	2	29
76153	9	4	2	33
76153	10	3	3	39
76153	11	3	4	42
76153	12	3	3	16
76153	13	2	2	30
76153	14	3	3	14
76153	15	3	4	20
76153	16	3	4	41
76153	17	3	4	24
76153	18	4	4	5
76153	19	3	4	17
76153	20	3	3	18
76153	21	3	2	36
76153	22	2	2	40
76153	23	4	2	37
76153	24	4	2	34
76153	25	3	3	12
76153	26	3	2	31
76153	27	3	3	11
76153	28	3	3	21
76153	29	2	4	25
76153	30	3	4	3
76153	31	3	3	32
76153	32	3	2	27
76153	33	4	4	26
76153	34	4	4	2
76153	35	4	4	7
76153	36	3	3	23
76153	37	3	3	19
76153	38	3	4	13
76153	39	3	4	15
76153	40	4	4	4
76153	41	4	4	9
76153	42	2	4	44
76153	43	3	3	43
76153	44	4	4	1
76153	45	4	4	10
76155	1	3	5	26
76155	2	5	5	20
76155	3	5	5	5
76155	4	3	5	3
76155	5	5	5	6
76155	6	2	3	12
76155	7	2	3	43
76155	8	2	3	39
76155	9	3	5	2
76155	10	4	5	17
76155	11	3	3	41
76155	12	1	3	35
76155	13	1	1	33
76155	14	1	3	18
76155	15	1	1	30
76155	16	1	3	31
76155	17	1	1	14
76155	18	1	1	42
76155	19	2	5	11
76155	20	1	3	45
76155	21	1	1	40
76155	22	1	5	13
76155	23	1	5	15
76155	24	1	1	27
76155	25	1	3	22
76155	26	5	5	1
76155	27	1	1	29
76155	28	1	3	44
76155	29	1	5	34
76155	30	3	5	4
76155	31	1	1	25
76155	32	1	3	19
76155	33	4	5	10
76155	34	1	1	32
76155	35	1	1	37
76155	36	1	1	21
76155	37	1	1	16
76155	38	1	3	23
76155	39	1	1	36
76155	40	1	1	28
76155	41	3	5	8
76155	42	1	1	38
76155	43	4	5	9
76155	44	5	5	24
76155	45	3	5	7
76156	1	1	2	34
76156	2	1	2	7
76156	3	4	5	10
76156	4	1	2	26
76156	5	2	5	9
76156	6	1	4	15
76156	7	1	4	12
76156	8	1	3	2
76156	9	1	3	44
76156	10	3	4	13
76156	11	1	1	36
76156	12	1	3	14
76156	13	1	3	17
76156	14	1	3	28
76156	15	1	3	21
76156	16	1	3	6
76156	17	1	3	29
76156	18	1	3	8
76156	19	3	4	1
76156	20	2	3	31
76156	21	2	3	16
76156	22	1	2	32
76156	23	1	2	42
76156	24	1	3	18
76156	25	1	3	39
76156	26	1	3	19
76156	27	1	3	20
76156	28	1	4	33
76156	29	1	3	40
76156	30	2	4	3
76156	31	2	4	37
76156	32	3	4	4
76156	33	1	3	22
76156	34	1	3	45
76156	35	1	4	27
76156	36	1	3	43
76156	37	1	3	25
76156	38	1	2	23
76156	39	1	3	41
76156	40	4	3	11
76156	41	2	2	38
76156	42	2	2	35
76156	43	1	3	5
76156	44	1	3	30
76156	45	1	3	24
76157	1	3	3	21
76157	2	3	3	5
76157	3	3	3	24
76157	4	3	4	19
76157	5	3	4	14
76157	6	3	4	12
76157	7	3	3	29
76157	8	3	3	43
76157	9	3	3	2
76157	10	3	3	26
76157	11	3	4	16
76157	12	3	3	35
76157	13	3	3	10
76157	14	3	3	36
76157	15	3	3	41
76157	16	3	3	30
76157	17	3	3	15
76157	18	3	4	11
76157	19	3	3	4
76157	20	3	3	18
